review_id,date,rating,review_text
REV-1690,2026-08-02,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1691,2026-07-27,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1692,2026-06-20,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1693,2026-07-05,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1694,2026-07-02,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1695,2026-08-11,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1696,2026-06-04,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1697,2026-07-14,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1698,2026-07-20,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1699,2026-06-17,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1700,2026-07-07,5,The performance improvements are incredible. It loads instantly now.
REV-1701,2026-06-08,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1702,2026-06-18,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1703,2026-06-13,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1704,2026-06-20,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1705,2026-06-12,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1706,2026-06-03,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1707,2026-06-06,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1708,2026-06-03,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1709,2026-06-08,5,The performance improvements are incredible. It loads instantly now.
REV-1710,2026-06-25,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1711,2026-08-27,5,The performance improvements are incredible. It loads instantly now.
REV-1712,2026-07-04,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1713,2026-07-03,5,Absolutely love this app! The new update is incredibly fast.
REV-1714,2026-07-30,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1715,2026-06-16,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1716,2026-06-18,5,The performance improvements are incredible. It loads instantly now.
REV-1717,2026-08-20,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1718,2026-08-05,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1719,2026-08-23,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1720,2026-07-20,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1721,2026-08-26,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1722,2026-08-30,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1723,2026-08-09,5,The performance improvements are incredible. It loads instantly now.
REV-1724,2026-08-26,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1725,2026-06-21,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1726,2026-07-01,5,Absolutely love this app! The new update is incredibly fast.
REV-1727,2026-08-06,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1728,2026-08-09,5,Absolutely love this app! The new update is incredibly fast.
REV-1729,2026-06-06,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1730,2026-08-16,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1731,2026-08-06,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1732,2026-07-02,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1733,2026-07-01,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1734,2026-07-23,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1735,2026-07-03,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1736,2026-08-13,5,The performance improvements are incredible. It loads instantly now.
REV-1737,2026-07-03,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1738,2026-07-26,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1739,2026-06-22,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1740,2026-08-30,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1741,2026-06-12,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1742,2026-07-01,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1743,2026-08-03,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1744,2026-07-14,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1745,2026-07-04,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1746,2026-07-14,5,The performance improvements are incredible. It loads instantly now.
REV-1747,2026-07-25,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1748,2026-08-20,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1749,2026-08-18,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1750,2026-06-21,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1751,2026-08-27,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1752,2026-07-23,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1753,2026-08-07,5,The performance improvements are incredible. It loads instantly now.
REV-1754,2026-06-04,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1755,2026-06-24,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1756,2026-07-12,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1757,2026-08-27,5,Absolutely love this app! The new update is incredibly fast.
REV-1758,2026-08-22,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1759,2026-07-18,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1760,2026-07-04,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1761,2026-07-25,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1762,2026-07-11,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1763,2026-08-14,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1764,2026-08-08,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1765,2026-07-23,5,Absolutely love this app! The new update is incredibly fast.
REV-1766,2026-06-18,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1767,2026-06-19,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1768,2026-08-19,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1769,2026-08-18,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1770,2026-08-03,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1771,2026-06-20,5,The performance improvements are incredible. It loads instantly now.
REV-1772,2026-07-13,5,Absolutely love this app! The new update is incredibly fast.
REV-1773,2026-08-06,5,The performance improvements are incredible. It loads instantly now.
REV-1774,2026-07-19,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1775,2026-06-18,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1776,2026-07-23,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1777,2026-06-20,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1778,2026-08-23,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1779,2026-06-28,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1780,2026-07-04,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1781,2026-08-08,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1782,2026-07-28,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1783,2026-06-13,5,Absolutely love this app! The new update is incredibly fast.
REV-1784,2026-06-10,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1785,2026-08-12,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1786,2026-08-06,5,The performance improvements are incredible. It loads instantly now.
REV-1787,2026-08-14,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1788,2026-06-02,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1789,2026-07-22,5,Absolutely love this app! The new update is incredibly fast.
REV-1790,2026-08-21,5,The performance improvements are incredible. It loads instantly now.
REV-1791,2026-06-28,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1792,2026-08-03,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1793,2026-06-21,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1794,2026-07-14,5,Absolutely love this app! The new update is incredibly fast.
REV-1795,2026-08-28,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1796,2026-06-28,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1797,2026-06-05,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1798,2026-06-13,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1799,2026-07-24,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1800,2026-07-01,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1801,2026-08-24,5,Absolutely love this app! The new update is incredibly fast.
REV-1802,2026-06-23,5,Absolutely love this app! The new update is incredibly fast.
REV-1803,2026-07-23,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1804,2026-08-25,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1805,2026-06-23,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1806,2026-08-01,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1807,2026-08-21,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1808,2026-06-04,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1809,2026-07-18,5,The performance improvements are incredible. It loads instantly now.
REV-1810,2026-08-03,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1811,2026-07-16,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1812,2026-06-28,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1813,2026-08-07,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1814,2026-06-10,5,The performance improvements are incredible. It loads instantly now.
REV-1815,2026-07-10,5,The performance improvements are incredible. It loads instantly now.
REV-1816,2026-08-25,5,The performance improvements are incredible. It loads instantly now.
REV-1817,2026-08-24,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1818,2026-08-04,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1819,2026-06-07,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1820,2026-06-10,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1821,2026-07-01,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1822,2026-07-02,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1823,2026-06-07,5,The performance improvements are incredible. It loads instantly now.
REV-1824,2026-07-13,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1825,2026-06-30,5,The performance improvements are incredible. It loads instantly now.
REV-1826,2026-06-27,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1827,2026-07-31,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1828,2026-07-01,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1829,2026-06-28,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1830,2026-08-27,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1831,2026-06-02,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1832,2026-06-04,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1833,2026-08-13,5,The performance improvements are incredible. It loads instantly now.
REV-1834,2026-06-23,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1835,2026-07-23,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1836,2026-06-21,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1837,2026-08-29,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1838,2026-07-06,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1839,2026-08-14,5,The performance improvements are incredible. It loads instantly now.
REV-1840,2026-08-06,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1841,2026-07-12,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1842,2026-06-13,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1843,2026-06-09,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1844,2026-07-01,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1845,2026-08-28,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1846,2026-08-14,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1847,2026-08-17,5,The performance improvements are incredible. It loads instantly now.
REV-1848,2026-06-26,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1849,2026-08-19,5,Absolutely love this app! The new update is incredibly fast.
REV-1850,2026-07-04,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1851,2026-08-09,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1852,2026-07-19,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1853,2026-08-01,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1854,2026-06-03,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1855,2026-08-23,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1856,2026-07-21,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1857,2026-07-09,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1858,2026-08-23,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1859,2026-07-21,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1860,2026-06-25,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1861,2026-07-20,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1862,2026-07-06,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1863,2026-06-27,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1864,2026-07-21,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1865,2026-08-27,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1866,2026-07-19,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1867,2026-06-25,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1868,2026-08-17,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1869,2026-07-24,5,Absolutely love this app! The new update is incredibly fast.
REV-1870,2026-06-09,5,The performance improvements are incredible. It loads instantly now.
REV-1871,2026-08-23,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1872,2026-06-17,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1873,2026-06-22,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1874,2026-07-09,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1875,2026-07-02,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1876,2026-07-14,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1877,2026-06-19,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1878,2026-07-25,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1879,2026-08-13,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1880,2026-07-01,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1881,2026-08-06,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1882,2026-07-16,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1883,2026-07-25,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1884,2026-06-17,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1885,2026-08-02,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1886,2026-06-05,5,Absolutely love this app! The new update is incredibly fast.
REV-1887,2026-06-04,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1888,2026-07-02,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1889,2026-06-10,5,Absolutely love this app! The new update is incredibly fast.
REV-1890,2026-08-02,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1891,2026-06-20,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1892,2026-06-26,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1893,2026-06-04,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1894,2026-08-22,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1895,2026-08-28,5,The performance improvements are incredible. It loads instantly now.
REV-1896,2026-06-13,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1897,2026-06-04,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1898,2026-08-25,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1899,2026-08-04,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1900,2026-06-11,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1901,2026-08-14,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1902,2026-07-28,5,Absolutely love this app! The new update is incredibly fast.
REV-1903,2026-06-02,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1904,2026-06-15,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1905,2026-07-13,5,Absolutely love this app! The new update is incredibly fast.
REV-1906,2026-08-22,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1907,2026-08-17,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1908,2026-08-27,5,Absolutely love this app! The new update is incredibly fast.
REV-1909,2026-08-01,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1910,2026-08-12,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1911,2026-08-09,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1912,2026-08-13,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1913,2026-06-03,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1914,2026-07-07,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1915,2026-06-11,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1916,2026-07-02,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1917,2026-07-11,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1918,2026-06-23,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1919,2026-06-04,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1920,2026-08-13,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1921,2026-08-11,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1922,2026-08-05,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1923,2026-08-20,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1924,2026-07-20,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1925,2026-07-13,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1926,2026-08-05,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1927,2026-07-22,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1928,2026-08-22,5,Absolutely love this app! The new update is incredibly fast.
REV-1929,2026-07-16,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1930,2026-07-07,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1931,2026-07-31,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1932,2026-08-10,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1933,2026-08-17,5,The performance improvements are incredible. It loads instantly now.
REV-1934,2026-07-13,5,The performance improvements are incredible. It loads instantly now.
REV-1935,2026-06-20,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1936,2026-07-12,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1937,2026-07-20,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1938,2026-08-08,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1939,2026-08-16,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1940,2026-08-14,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1941,2026-07-09,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1942,2026-08-28,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1943,2026-08-15,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1944,2026-06-07,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1945,2026-06-28,5,Absolutely love this app! The new update is incredibly fast.
REV-1946,2026-08-06,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1947,2026-07-15,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1948,2026-08-09,5,The performance improvements are incredible. It loads instantly now.
REV-1949,2026-06-19,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1950,2026-07-08,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1951,2026-07-21,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1952,2026-06-07,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1953,2026-08-27,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1954,2026-08-07,5,The performance improvements are incredible. It loads instantly now.
REV-1955,2026-06-13,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1956,2026-06-26,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1957,2026-07-30,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1958,2026-08-16,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1959,2026-08-18,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1960,2026-07-15,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1961,2026-07-06,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1962,2026-08-01,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1963,2026-08-03,4,"Great experience overall, but the charts sometimes take a second to load."
REV-1964,2026-06-14,5,Absolutely love this app! The new update is incredibly fast.
REV-1965,2026-08-10,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1966,2026-06-20,3,"Fees are a bit high compared to competitors, but the interface is nice."
REV-1967,2026-07-17,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1968,2026-07-06,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1969,2026-06-16,5,The performance improvements are incredible. It loads instantly now.
REV-1970,2026-07-09,5,The performance improvements are incredible. It loads instantly now.
REV-1971,2026-08-05,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1972,2026-08-13,5,The performance improvements are incredible. It loads instantly now.
REV-1973,2026-06-17,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1974,2026-08-21,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1975,2026-08-11,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1976,2026-07-11,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1977,2026-08-20,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1978,2026-07-06,5,The performance improvements are incredible. It loads instantly now.
REV-1979,2026-07-13,5,Absolutely seamless onboarding experience. Highly recommend to everyone!
REV-1980,2026-06-25,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1981,2026-08-04,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
REV-1982,2026-06-02,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1983,2026-08-10,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1984,2026-08-09,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1985,2026-06-24,5,Absolutely love this app! The new update is incredibly fast.
REV-1986,2026-08-19,2,I was charged a $50 early withdrawal fee without any warning. Unacceptable.
REV-1987,2026-06-09,5,Absolutely love this app! The new update is incredibly fast.
REV-1988,2026-08-11,1,Terrible customer service. Nobody picked up the phone for 2 hours.
REV-1989,2026-08-21,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1990,2026-06-10,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1991,2026-07-23,5,Absolutely love this app! The new update is incredibly fast.
REV-1992,2026-06-26,1,The app keeps crashing when I try to view my portfolio on my phone.
REV-1993,2026-06-19,3,"It's an okay app, but I wish there were more options for setting up recurring deposits."
REV-1994,2026-08-16,5,Absolutely love this app! The new update is incredibly fast.
REV-1995,2026-08-22,4,UI is intuitive and easy to use. Just wish the dark mode had better contrast.
REV-1996,2026-08-22,2,Why is there an early withdrawal charge when I moved my funds to a different account?
REV-1997,2026-06-05,5,The performance improvements are incredible. It loads instantly now.
REV-1998,2026-07-30,5,Absolutely love this app! The new update is incredibly fast.
REV-1999,2026-08-17,4,"Great experience overall, but the charts sometimes take a second to load."
REV-2000,2026-08-30,5,Customer support was amazing when I had an issue. Sarah fixed it instantly!
